month_number,Department,Monthly Quantity Seized (kg),Log Monthly Quantity Seized (kg),Percent Population in Urban Areas,HDI,GDI,Mean International Wealth Index,Infant Deaths per 1000 Live Births,Mean Years Schooling,Log Gross National Income Per Capita in 1000 USD,Life Expectancy,Population Density_x,Number of Corruption Cases,Percent of Total Corruption Cases for That Year,Number of Homicides that Year,Gini Coefficient,% Poorest Household (IWI under 30),Border_Department,Ocean_department,Current income (millions pesos),Tax income (millions pesos),Transfers from national entities (millions of pesos),Current expensives linked to institutional performance,Operating Expenses,Area km2,Rural population,Urban population,Total population,Distance to Bogota,Population Density_y,Urban to Rural Population Ratio,Percent Urban Population,Percent Rural Population,Historical Attacks on Population By FARC (1993-2008),Historical Attacks on Population by ELN (1993-2008),Historical Attacks on Population by AUC (1993-2008),Historical Antinarcotics Operations (1993-2008),Historical Dismantling Labs (1993-2008),Total acts of terrorism,Total acts against police,Total subversive actions,Total acts of extorsion,Hectares of coca,Hectores of coca erdaicted manually ,Presence of coca cultivation (dummy),Civilians hurt by mines,Civilians killed by mines,Public force members hurt by mines,Public force members killed by mines,Events of Abandoned property,Events of Acts of Terrorism,Events of Threats,Events of Confinement,Events of Sexual Crimes,Events of Forced Disappearances,Events of Displacement,Events of Homicide,Events of Personal Physical Injuries,Events of Personal Pyschological Injuries,Events of Mine Explosions,Events of Loss of Estate,Events of Kiddnapping,Events of Torture
65,Atlántico,36.53,3.6251406131469297,0.965,0.784,0.977,88.4,16.4,9.476,9.636,76.47,10.845266143696438,11.0,0.1057692307692307,559,0.06,0.0009,0,1,2829456.0,2336310.0,62402.0,1007964.0,885834.0,6776.0,214106.0,4821688.0,5035794.0,702.2608695652174,743.18093270366,22.520097521788276,0.9574831694862816,0.0425168305137183,2.0,8.0,16.0,170.0,10.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,372.0,0.0,2.0,0.0,1174.0,34.0,2.0,0.0,0.0,6.0,0.0,0.0
66,Atlántico,1.886,1.0598714603516792,0.965,0.784,0.977,88.4,16.4,9.476,9.636,76.47,0.6445756546753896,11.0,0.1057692307692307,559,0.14,0.0616,0,1,2829456.0,2336310.0,62402.0,1007964.0,885834.0,6776.0,214106.0,4821688.0,5035794.0,702.2608695652174,743.18093270366,22.520097521788276,0.9574831694862816,0.0425168305137183,2.0,8.0,16.0,170.0,10.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,372.0,0.0,2.0,0.0,1174.0,34.0,2.0,0.0,0.0,6.0,0.0,0.0
67,Atlántico,126.694,4.84963677681328,0.965,0.784,0.977,88.4,16.4,9.476,9.636,76.47,41.52581634251696,11.0,0.1057692307692307,559,0.08,0.0066,0,1,2829456.0,2336310.0,62402.0,1007964.0,885834.0,6776.0,214106.0,4821688.0,5035794.0,702.2608695652174,743.18093270366,22.520097521788276,0.9574831694862816,0.0425168305137183,2.0,8.0,16.0,170.0,10.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,372.0,0.0,2.0,0.0,1174.0,34.0,2.0,0.0,0.0,6.0,0.0,0.0
68,Atlántico,24.087,3.222349783679701,0.965,0.784,0.977,88.4,16.4,9.476,9.636,76.47,11.885592583898385,11.0,0.1057692307692307,559,0.24,0.336,0,1,2829456.0,2336310.0,62402.0,1007964.0,885834.0,6776.0,214106.0,4821688.0,5035794.0,702.2608695652174,743.18093270366,22.520097521788276,0.9574831694862816,0.0425168305137183,2.0,8.0,16.0,170.0,10.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,372.0,0.0,2.0,0.0,1174.0,34.0,2.0,0.0,0.0,6.0,0.0,0.0
69,Atlántico,2447.993,7.803432198638569,0.965,0.784,0.977,88.4,16.4,9.476,9.636,76.47,13.096242685555897,11.0,0.1057692307692307,559,0.24,0.241,0,1,2829456.0,2336310.0,62402.0,1007964.0,885834.0,6776.0,214106.0,4821688.0,5035794.0,702.2608695652174,743.18093270366,22.520097521788276,0.9574831694862816,0.0425168305137183,2.0,8.0,16.0,170.0,10.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,372.0,0.0,2.0,0.0,1174.0,34.0,2.0,0.0,0.0,6.0,0.0,0.0
70,Atlántico,6064.135,8.71031207999275,0.965,0.784,0.977,88.4,16.4,9.476,9.636,76.47,71.01610650074379,11.0,0.1057692307692307,559,0.16,0.0558,0,1,2829456.0,2336310.0,62402.0,1007964.0,885834.0,6776.0,214106.0,4821688.0,5035794.0,702.2608695652174,743.18093270366,22.520097521788276,0.9574831694862816,0.0425168305137183,2.0,8.0,16.0,170.0,10.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,372.0,0.0,2.0,0.0,1174.0,34.0,2.0,0.0,0.0,6.0,0.0,0.0
71,Atlántico,1771.6239999999998,7.480216213646241,0.965,0.784,0.977,88.4,16.4,9.476,9.636,76.47,215.147001019884,11.0,0.1057692307692307,559,0.05,0.0,0,1,2829456.0,2336310.0,62402.0,1007964.0,885834.0,6776.0,214106.0,4821688.0,5035794.0,702.2608695652174,743.18093270366,22.520097521788276,0.9574831694862816,0.0425168305137183,2.0,8.0,16.0,170.0,10.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,372.0,0.0,2.0,0.0,1174.0,34.0,2.0,0.0,0.0,6.0,0.0,0.0
72,Atlántico,198.27300000000002,5.294675743881738,0.969,0.785,0.977,90.0,16.0,9.636,9.634,76.57,0.6994429223744292,5.0,0.1,548,0.13,0.0405,0,1,3200678.0,2765602.0,63058.0,1181872.0,1018636.0,6776.0,261372.0,4809662.0,5071034.0,702.2608695652174,748.3816410861865,18.401596192400103,0.948457849030395,0.051542150969605,2.0,8.0,16.0,170.0,10.0,4.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,210.0,0.0,0.0,0.0,730.0,80.0,24.0,6.0,0.0,2.0,0.0,0.0
73,Atlántico,38.564,3.6779196138775943,0.969,0.785,0.977,90.0,16.0,9.636,9.634,76.57,10.99215965787598,5.0,0.1,548,0.05,0.002,0,1,3200678.0,2765602.0,63058.0,1181872.0,1018636.0,6776.0,261372.0,4809662.0,5071034.0,702.2608695652174,748.3816410861865,18.401596192400103,0.948457849030395,0.051542150969605,2.0,8.0,16.0,170.0,10.0,4.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,210.0,0.0,0.0,0.0,730.0,80.0,24.0,6.0,0.0,2.0,0.0,0.0
74,Atlántico,671.836,6.511501614956145,0.969,0.785,0.977,90.0,16.0,9.636,9.634,76.57,4567.200246457178,5.0,0.1,548,0.06,0.0033,0,1,3200678.0,2765602.0,63058.0,1181872.0,1018636.0,6776.0,261372.0,4809662.0,5071034.0,702.2608695652174,748.3816410861865,18.401596192400103,0.948457849030395,0.051542150969605,2.0,8.0,16.0,170.0,10.0,4.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,210.0,0.0,0.0,0.0,730.0,80.0,24.0,6.0,0.0,2.0,0.0,0.0
75,Atlántico,723.491,6.58546933932333,0.969,0.785,0.977,90.0,16.0,9.636,9.634,76.57,134.44511784511784,5.0,0.1,548,0.09,0.0076,0,1,3200678.0,2765602.0,63058.0,1181872.0,1018636.0,6776.0,261372.0,4809662.0,5071034.0,702.2608695652174,748.3816410861865,18.401596192400103,0.948457849030395,0.051542150969605,2.0,8.0,16.0,170.0,10.0,4.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,210.0,0.0,0.0,0.0,730.0,80.0,24.0,6.0,0.0,2.0,0.0,0.0
76,Atlántico,94.225,4.556242512364667,0.969,0.785,0.977,90.0,16.0,9.636,9.634,76.57,9.4720908230842,5.0,0.1,548,0.06,0.0017,0,1,3200678.0,2765602.0,63058.0,1181872.0,1018636.0,6776.0,261372.0,4809662.0,5071034.0,702.2608695652174,748.3816410861865,18.401596192400103,0.948457849030395,0.051542150969605,2.0,8.0,16.0,170.0,10.0,4.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,210.0,0.0,0.0,0.0,730.0,80.0,24.0,6.0,0.0,2.0,0.0,0.0
77,Atlántico,40.056,3.7149369884332257,0.969,0.785,0.977,90.0,16.0,9.636,9.634,76.57,11.060864889458772,5.0,0.1,548,0.08,0.0118999999999999,0,1,3200678.0,2765602.0,63058.0,1181872.0,1018636.0,6776.0,261372.0,4809662.0,5071034.0,702.2608695652174,748.3816410861865,18.401596192400103,0.948457849030395,0.051542150969605,2.0,8.0,16.0,170.0,10.0,4.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,210.0,0.0,0.0,0.0,730.0,80.0,24.0,6.0,0.0,2.0,0.0,0.0
78,Atlántico,289.2111,5.670608589201709,0.969,0.785,0.977,90.0,16.0,9.636,9.634,76.57,0.6749147834869335,5.0,0.1,548,0.11,0.032,0,1,3200678.0,2765602.0,63058.0,1181872.0,1018636.0,6776.0,261372.0,4809662.0,5071034.0,702.2608695652174,748.3816410861865,18.401596192400103,0.948457849030395,0.051542150969605,2.0,8.0,16.0,170.0,10.0,4.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,210.0,0.0,0.0,0.0,730.0,80.0,24.0,6.0,0.0,2.0,0.0,0.0
79,Atlántico,1202.4910000000004,7.092981779006549,0.969,0.785,0.977,90.0,16.0,9.636,9.634,76.57,42.70002909514111,5.0,0.1,548,0.21,0.177,0,1,3200678.0,2765602.0,63058.0,1181872.0,1018636.0,6776.0,261372.0,4809662.0,5071034.0,702.2608695652174,748.3816410861865,18.401596192400103,0.948457849030395,0.051542150969605,2.0,8.0,16.0,170.0,10.0,4.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,210.0,0.0,0.0,0.0,730.0,80.0,24.0,6.0,0.0,2.0,0.0,0.0
80,Atlántico,81.6654,4.414801134798836,0.969,0.785,0.977,90.0,16.0,9.636,9.634,76.57,12.156652285243256,5.0,0.1,548,0.14,0.0416,0,1,3200678.0,2765602.0,63058.0,1181872.0,1018636.0,6776.0,261372.0,4809662.0,5071034.0,702.2608695652174,748.3816410861865,18.401596192400103,0.948457849030395,0.051542150969605,2.0,8.0,16.0,170.0,10.0,4.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,210.0,0.0,0.0,0.0,730.0,80.0,24.0,6.0,0.0,2.0,0.0,0.0
81,Atlántico,46.9636,3.870442389894388,0.969,0.785,0.977,90.0,16.0,9.636,9.634,76.57,13.403988296889436,5.0,0.1,548,0.08,0.0102,0,1,3200678.0,2765602.0,63058.0,1181872.0,1018636.0,6776.0,261372.0,4809662.0,5071034.0,702.2608695652174,748.3816410861865,18.401596192400103,0.948457849030395,0.051542150969605,2.0,8.0,16.0,170.0,10.0,4.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,210.0,0.0,0.0,0.0,730.0,80.0,24.0,6.0,0.0,2.0,0.0,0.0
0,Bogotá D.C.,62.182,4.146019450460122,0.999,0.789,0.981,86.3,17.0,9.644,9.678,75.9,0.5782247980330172,7.0,0.1346153846153846,1267,0.13,0.17,0,0,13448372.0,10860160.0,0.0,3877396.0,3628986.0,3210.0,32360.0,15110330.0,15142690.0,0.0,4717.348909657321,466.9446847960445,0.9978629952802308,0.002137004719769,36.0,6.0,12.0,334.0,60.0,48.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,558.0,0.0,16.0,4.0,1464.0,104.0,10.0,0.0,0.0,96.0,6.0,10.0
1,Bogotá D.C.,68.451,4.2406214679447825,0.999,0.789,0.981,86.3,17.0,9.644,9.678,75.9,8.658130766973164,7.0,0.1346153846153846,1267,0.1,0.0126,0,0,13448372.0,10860160.0,0.0,3877396.0,3628986.0,3210.0,32360.0,15110330.0,15142690.0,0.0,4717.348909657321,466.9446847960445,0.9978629952802308,0.002137004719769,36.0,6.0,12.0,334.0,60.0,48.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,558.0,0.0,16.0,4.0,1464.0,104.0,10.0,0.0,0.0,96.0,6.0,10.0
2,Bogotá D.C.,190.71099999999998,5.25598902973034,0.999,0.789,0.981,86.3,17.0,9.644,9.678,75.9,4366.651974027205,7.0,0.1346153846153846,1267,0.06,0.0003,0,0,13448372.0,10860160.0,0.0,3877396.0,3628986.0,3210.0,32360.0,15110330.0,15142690.0,0.0,4717.348909657321,466.9446847960445,0.9978629952802308,0.002137004719769,36.0,6.0,12.0,334.0,60.0,48.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,558.0,0.0,16.0,4.0,1464.0,104.0,10.0,0.0,0.0,96.0,6.0,10.0
3,Bogotá D.C.,98.784,4.603007849823408,0.999,0.789,0.981,86.3,17.0,9.644,9.678,75.9,130.64819476819477,7.0,0.1346153846153846,1267,0.08,0.0026,0,0,13448372.0,10860160.0,0.0,3877396.0,3628986.0,3210.0,32360.0,15110330.0,15142690.0,0.0,4717.348909657321,466.9446847960445,0.9978629952802308,0.002137004719769,36.0,6.0,12.0,334.0,60.0,48.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,558.0,0.0,16.0,4.0,1464.0,104.0,10.0,0.0,0.0,96.0,6.0,10.0
4,Bogotá D.C.,150.446,5.020229125767576,0.999,0.789,0.981,86.3,17.0,9.644,9.678,75.9,8.175834572239491,7.0,0.1346153846153846,1267,0.1,0.023,0,0,13448372.0,10860160.0,0.0,3877396.0,3628986.0,3210.0,32360.0,15110330.0,15142690.0,0.0,4717.348909657321,466.9446847960445,0.9978629952802308,0.002137004719769,36.0,6.0,12.0,334.0,60.0,48.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,558.0,0.0,16.0,4.0,1464.0,104.0,10.0,0.0,0.0,96.0,6.0,10.0
5,Bogotá D.C.,164.332,5.10795557350817,0.999,0.789,0.981,86.3,17.0,9.644,9.678,75.9,9.767272414884763,7.0,0.1346153846153846,1267,0.21,0.157,0,0,13448372.0,10860160.0,0.0,3877396.0,3628986.0,3210.0,32360.0,15110330.0,15142690.0,0.0,4717.348909657321,466.9446847960445,0.9978629952802308,0.002137004719769,36.0,6.0,12.0,334.0,60.0,48.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,558.0,0.0,16.0,4.0,1464.0,104.0,10.0,0.0,0.0,96.0,6.0,10.0
6,Bogotá D.C.,74.111,4.31896701941571,0.999,0.789,0.981,86.3,17.0,9.644,9.678,75.9,0.49288001061767,7.0,0.1346153846153846,1267,0.24,0.2269999999999999,0,0,13448372.0,10860160.0,0.0,3877396.0,3628986.0,3210.0,32360.0,15110330.0,15142690.0,0.0,4717.348909657321,466.9446847960445,0.9978629952802308,0.002137004719769,36.0,6.0,12.0,334.0,60.0,48.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,558.0,0.0,16.0,4.0,1464.0,104.0,10.0,0.0,0.0,96.0,6.0,10.0
7,Bogotá D.C.,177.287,5.183394611386518,0.999,0.789,0.981,86.3,17.0,9.644,9.678,75.9,35.65475257939616,7.0,0.1346153846153846,1267,0.26,0.206,0,0,13448372.0,10860160.0,0.0,3877396.0,3628986.0,3210.0,32360.0,15110330.0,15142690.0,0.0,4717.348909657321,466.9446847960445,0.9978629952802308,0.002137004719769,36.0,6.0,12.0,334.0,60.0,48.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,558.0,0.0,16.0,4.0,1464.0,104.0,10.0,0.0,0.0,96.0,6.0,10.0
8,Bogotá D.C.,21.473,3.1123145886338555,0.999,0.789,0.981,86.3,17.0,9.644,9.678,75.9,50.00074730019489,7.0,0.1346153846153846,1267,0.15,0.0784,0,0,13448372.0,10860160.0,0.0,3877396.0,3628986.0,3210.0,32360.0,15110330.0,15142690.0,0.0,4717.348909657321,466.9446847960445,0.9978629952802308,0.002137004719769,36.0,6.0,12.0,334.0,60.0,48.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,558.0,0.0,16.0,4.0,1464.0,104.0,10.0,0.0,0.0,96.0,6.0,10.0
9,Bogotá D.C.,142.046,4.9631662568542065,0.999,0.789,0.981,86.3,17.0,9.644,9.678,75.9,11.557514628888203,7.0,0.1346153846153846,1267,0.12,0.0537,0,0,13448372.0,10860160.0,0.0,3877396.0,3628986.0,3210.0,32360.0,15110330.0,15142690.0,0.0,4717.348909657321,466.9446847960445,0.9978629952802308,0.002137004719769,36.0,6.0,12.0,334.0,60.0,48.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,558.0,0.0,16.0,4.0,1464.0,104.0,10.0,0.0,0.0,96.0,6.0,10.0
10,Bogotá D.C.,32.245,3.503904379854418,0.999,0.789,0.981,86.3,17.0,9.644,9.678,75.9,68.64154918410343,7.0,0.1346153846153846,1267,0.1,0.0292,0,0,13448372.0,10860160.0,0.0,3877396.0,3628986.0,3210.0,32360.0,15110330.0,15142690.0,0.0,4717.348909657321,466.9446847960445,0.9978629952802308,0.002137004719769,36.0,6.0,12.0,334.0,60.0,48.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,558.0,0.0,16.0,4.0,1464.0,104.0,10.0,0.0,0.0,96.0,6.0,10.0
11,Bogotá D.C.,222.541,5.409594842419769,0.999,0.789,0.981,86.3,17.0,9.644,9.678,75.9,207.9714283587312,7.0,0.1346153846153846,1267,0.07,0.0040999999999999,0,0,13448372.0,10860160.0,0.0,3877396.0,3628986.0,3210.0,32360.0,15110330.0,15142690.0,0.0,4717.348909657321,466.9446847960445,0.9978629952802308,0.002137004719769,36.0,6.0,12.0,334.0,60.0,48.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,558.0,0.0,16.0,4.0,1464.0,104.0,10.0,0.0,0.0,96.0,6.0,10.0
12,Bogotá D.C.,90.42,4.515464272903598,0.999,0.799,0.984,87.5,16.3,9.77,9.72,76.19,0.5984278187565859,12.0,0.2033898305084746,1269,0.06,0.0527,0,0,13757074.0,10965292.0,376.0,4138534.0,3932924.0,3210.0,32570.0,15316162.0,15348732.0,0.0,4781.536448598131,470.2536690205711,0.9978780006061738,0.0021219993938261,36.0,6.0,12.0,334.0,60.0,32.0,0.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,498.0,0.0,16.0,0.0,1214.0,44.0,2.0,0.0,0.0,6.0,2.0,0.0
13,Bogotá D.C.,30.38,3.4461707473048864,0.999,0.799,0.984,87.5,16.3,9.77,9.72,76.19,9.047135582123634,12.0,0.2033898305084746,1269,0.09,0.0191,0,0,13757074.0,10965292.0,376.0,4138534.0,3932924.0,3210.0,32570.0,15316162.0,15348732.0,0.0,4781.536448598131,470.2536690205711,0.9978780006061738,0.0021219993938261,36.0,6.0,12.0,334.0,60.0,32.0,0.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,498.0,0.0,16.0,0.0,1214.0,44.0,2.0,0.0,0.0,6.0,2.0,0.0
14,Bogotá D.C.,180.0,5.198497031265826,0.999,0.799,0.984,87.5,16.3,9.77,9.72,76.19,4400.076686098867,12.0,0.2033898305084746,1269,0.09,0.0056999999999999,0,0,13757074.0,10965292.0,376.0,4138534.0,3932924.0,3210.0,32570.0,15316162.0,15348732.0,0.0,4781.536448598131,470.2536690205711,0.9978780006061738,0.0021219993938261,36.0,6.0,12.0,334.0,60.0,32.0,0.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,498.0,0.0,16.0,0.0,1214.0,44.0,2.0,0.0,0.0,6.0,2.0,0.0
15,Bogotá D.C.,164.38,5.108245856294021,0.999,0.799,0.984,87.5,16.3,9.77,9.72,76.19,131.28101528101527,12.0,0.2033898305084746,1269,0.13,0.0289999999999999,0,0,13757074.0,10965292.0,376.0,4138534.0,3932924.0,3210.0,32570.0,15316162.0,15348732.0,0.0,4781.536448598131,470.2536690205711,0.9978780006061738,0.0021219993938261,36.0,6.0,12.0,334.0,60.0,32.0,0.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,498.0,0.0,16.0,0.0,1214.0,44.0,2.0,0.0,0.0,6.0,2.0,0.0
16,Bogotá D.C.,189.47000000000003,5.249494701850469,0.999,0.799,0.984,87.5,16.3,9.77,9.72,76.19,8.39187728071361,12.0,0.2033898305084746,1269,0.15,0.0528,0,0,13757074.0,10965292.0,376.0,4138534.0,3932924.0,3210.0,32570.0,15316162.0,15348732.0,0.0,4781.536448598131,470.2536690205711,0.9978780006061738,0.0021219993938261,36.0,6.0,12.0,334.0,60.0,32.0,0.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,498.0,0.0,16.0,0.0,1214.0,44.0,2.0,0.0,0.0,6.0,2.0,0.0
17,Bogotá D.C.,56.62,4.053869729656382,0.999,0.799,0.984,87.5,16.3,9.77,9.72,76.19,9.9828711606471,12.0,0.2033898305084746,1269,0.16,0.0851,0,0,13757074.0,10965292.0,376.0,4138534.0,3932924.0,3210.0,32570.0,15316162.0,15348732.0,0.0,4781.536448598131,470.2536690205711,0.9978780006061738,0.0021219993938261,36.0,6.0,12.0,334.0,60.0,32.0,0.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,498.0,0.0,16.0,0.0,1214.0,44.0,2.0,0.0,0.0,6.0,2.0,0.0
18,Bogotá D.C.,1653.85,7.411465649262526,0.999,0.799,0.984,87.5,16.3,9.77,9.72,76.19,0.5232191394292139,12.0,0.2033898305084746,1269,0.17,0.103,0,0,13757074.0,10965292.0,376.0,4138534.0,3932924.0,3210.0,32570.0,15316162.0,15348732.0,0.0,4781.536448598131,470.2536690205711,0.9978780006061738,0.0021219993938261,36.0,6.0,12.0,334.0,60.0,32.0,0.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,498.0,0.0,16.0,0.0,1214.0,44.0,2.0,0.0,0.0,6.0,2.0,0.0
19,Bogotá D.C.,890.59,6.793006385656981,0.999,0.799,0.984,87.5,16.3,9.77,9.72,76.19,36.82896533202032,12.0,0.2033898305084746,1269,0.1,0.0215,0,0,13757074.0,10965292.0,376.0,4138534.0,3932924.0,3210.0,32570.0,15316162.0,15348732.0,0.0,4781.536448598131,470.2536690205711,0.9978780006061738,0.0021219993938261,36.0,6.0,12.0,334.0,60.0,32.0,0.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,498.0,0.0,16.0,0.0,1214.0,44.0,2.0,0.0,0.0,6.0,2.0,0.0
20,Bogotá D.C.,815.62,6.705173870380805,0.999,0.799,0.984,87.5,16.3,9.77,9.72,76.19,10.801353778518884,12.0,0.2033898305084746,1269,0.16,0.0747,0,0,13757074.0,10965292.0,376.0,4138534.0,3932924.0,3210.0,32570.0,15316162.0,15348732.0,0.0,4781.536448598131,470.2536690205711,0.9978780006061738,0.0021219993938261,36.0,6.0,12.0,334.0,60.0,32.0,0.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,498.0,0.0,16.0,0.0,1214.0,44.0,2.0,0.0,0.0,6.0,2.0,0.0
21,Bogotá D.C.,54.01,4.007514986887367,0.999,0.799,0.984,87.5,16.3,9.77,9.72,76.19,11.865260240221742,12.0,0.2033898305084746,1269,0.11,0.0272,0,0,13757074.0,10965292.0,376.0,4138534.0,3932924.0,3210.0,32570.0,15316162.0,15348732.0,0.0,4781.536448598131,470.2536690205711,0.9978780006061738,0.0021219993938261,36.0,6.0,12.0,334.0,60.0,32.0,0.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,498.0,0.0,16.0,0.0,1214.0,44.0,2.0,0.0,0.0,6.0,2.0,0.0
22,Bogotá D.C.,2042.53,7.622433983591458,0.999,0.799,0.984,87.5,16.3,9.77,9.72,76.19,69.1164606474315,12.0,0.2033898305084746,1269,0.07,0.0016,0,0,13757074.0,10965292.0,376.0,4138534.0,3932924.0,3210.0,32570.0,15316162.0,15348732.0,0.0,4781.536448598131,470.2536690205711,0.9978780006061738,0.0021219993938261,36.0,6.0,12.0,334.0,60.0,32.0,0.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,498.0,0.0,16.0,0.0,1214.0,44.0,2.0,0.0,0.0,6.0,2.0,0.0
23,Bogotá D.C.,422.11,6.047632192521168,0.999,0.799,0.984,87.5,16.3,9.77,9.72,76.19,209.40654289096173,12.0,0.2033898305084746,1269,0.13,0.0356,0,0,13757074.0,10965292.0,376.0,4138534.0,3932924.0,3210.0,32570.0,15316162.0,15348732.0,0.0,4781.536448598131,470.2536690205711,0.9978780006061738,0.0021219993938261,36.0,6.0,12.0,334.0,60.0,32.0,0.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,498.0,0.0,16.0,0.0,1214.0,44.0,2.0,0.0,0.0,6.0,2.0,0.0
24,Bogotá D.C.,244.95899999999997,5.505164855375264,0.998,0.801,0.983,88.7,15.5,9.832,9.759,76.46,0.6186308394801545,14.0,0.2413793103448276,1336,0.39,0.372,0,0,15709674.0,13142652.0,0.0,4792734.0,4584890.0,3210.0,32788.0,15520902.0,15553690.0,0.0,4845.386292834891,473.37141637184334,0.9978919471842372,0.0021080528157626,36.0,6.0,12.0,334.0,60.0,42.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46.0,1182.0,0.0,10.0,4.0,1466.0,28.0,4.0,0.0,0.0,38.0,4.0,20.0
25,Bogotá D.C.,117.51700000000001,4.775056410201408,0.998,0.801,0.983,88.7,15.5,9.832,9.759,76.46,9.436140397274102,14.0,0.2413793103448276,1336,0.14,0.0905,0,0,15709674.0,13142652.0,0.0,4792734.0,4584890.0,3210.0,32788.0,15520902.0,15553690.0,0.0,4845.386292834891,473.37141637184334,0.9978919471842372,0.0021080528157626,36.0,6.0,12.0,334.0,60.0,42.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46.0,1182.0,0.0,10.0,4.0,1466.0,28.0,4.0,0.0,0.0,38.0,4.0,20.0
26,Bogotá D.C.,759.683,6.634216713916021,0.998,0.801,0.983,88.7,15.5,9.832,9.759,76.46,4433.501398170529,14.0,0.2413793103448276,1336,0.06,0.001,0,0,15709674.0,13142652.0,0.0,4792734.0,4584890.0,3210.0,32788.0,15520902.0,15553690.0,0.0,4845.386292834891,473.37141637184334,0.9978919471842372,0.0021080528157626,36.0,6.0,12.0,334.0,60.0,42.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46.0,1182.0,0.0,10.0,4.0,1466.0,28.0,4.0,0.0,0.0,38.0,4.0,20.0
