month_number,Log Monthly Quantity Seized (kg),Percent Population in Urban Areas,HDI,GDI,Mean International Wealth Index,Infant Deaths per 1000 Live Births,Mean Years Schooling,Log Gross National Income Per Capita in 1000 USD,Life Expectancy,Population Density_x,Number of Corruption Cases,Percent of Total Corruption Cases for That Year,Number of Homicides that Year,Gini Coefficient,% Poorest Household (IWI under 30),Border_Department,Ocean_department,Current income (millions pesos),Tax income (millions pesos),Transfers from national entities (millions of pesos),Current expensives linked to institutional performance,Operating Expenses,Area km2,Rural population,Urban population,Total population,Distance to Bogota,Population Density_y,Urban to Rural Population Ratio,Percent Urban Population,Percent Rural Population,Historical Attacks on Population By FARC (1993-2008),Historical Attacks on Population by ELN (1993-2008),Historical Attacks on Population by AUC (1993-2008),Historical Antinarcotics Operations (1993-2008),Historical Dismantling Labs (1993-2008),Total acts of terrorism,Total acts against police,Total subversive actions,Total acts of extorsion,Hectares of coca,Hectores of coca erdaicted manually ,Presence of coca cultivation (dummy),Civilians hurt by mines,Civilians killed by mines,Public force members hurt by mines,Public force members killed by mines,Events of Abandoned property,Events of Acts of Terrorism,Events of Threats,Events of Confinement,Events of Sexual Crimes,Events of Forced Disappearances,Events of Displacement,Events of Homicide,Events of Personal Physical Injuries,Events of Personal Pyschological Injuries,Events of Mine Explosions,Events of Loss of Estate,Events of Kiddnapping,Events of Torture,Lagged_Log_Monthly_Quantity_Seized_1,Lagged_Log_Monthly_Quantity_Seized_2,Lagged_Log_Monthly_Quantity_Seized_3,Lagged_Log_Monthly_Quantity_Seized_4,Lagged_Log_Monthly_Quantity_Seized_5,Lagged_Log_Monthly_Quantity_Seized_6,Rolling_3M_Log_Monthly_Quantity,Rolling_6M_Log_Monthly_Quantity,Rolling_3M_Std_Log_Monthly_Quantity,Rolling_6M_Std_Log_Monthly_Quantity,Rolling_3M_Min_Log_Monthly_Quantity,Rolling_6M_Min_Log_Monthly_Quantity,Rolling_3M_Max_Log_Monthly_Quantity,Rolling_6M_Max_Log_Monthly_Quantity,Rolling_3M_Range_Log_Monthly_Quantity,Rolling_6M_Range_Log_Monthly_Quantity,EMA_3M_Log_Monthly_Quantity,EMA_6M_Log_Monthly_Quantity,Momentum_3_6,Cumulative_Log_Monthly_Quantity_Seized_Per_Year,season_Spring,season_Summer,season_Winter,Growth_Rate_Lag_1_2,Growth_Rate_Lag_2_3,Growth_Rate_Lag_1_3,Department_Antioquia,Department_Arauca,"Department_Archipiélago de San Andrés, Providencia y Santa Catalina",Department_Atlántico,Department_Bogotá D.C.,Department_Bolívar,Department_Boyacá,Department_Caldas,Department_Caquetá,Department_Casanare,Department_Cauca,Department_Cesar,Department_Chocó,Department_Cundinamarca,Department_Córdoba,Department_Guainía,Department_Guaviare,Department_Huila,Department_La Guajira,Department_Magdalena,Department_Meta,Department_Nariño,Department_Norte de Santander,Department_Putumayo,Department_Quindío,Department_Risaralda,Department_Santander,Department_Sucre,Department_Tolima,Department_Valle del Cauca,Department_Vaupés,Department_Vichada
18,6.199372625779414,0.492,0.697,0.985,66.8,19.5,6.232,9.019,75.3,0.5232191394292139,2.0,0.0338983050847457,353,0.17,0.103,0,1,528118.0,361942.0,78504.0,221330.0,210510.0,50040.0,1573494.0,1742640.0,3316134.0,509.8333333333333,66.26966426858513,1.1074970733920817,0.525503492922783,0.474496507077217,126.0,2.0,38.0,192.0,130.0,0.0,0.0,0.0,208.0,878.0,740.38,1.0,8.0,6.0,22.0,2.0,4.0,148.0,2396.0,0.0,38.0,30.0,29312.0,574.0,24.0,0.0,24.0,110.0,10.0,2.0,6.0895662814412255,5.466878008091954,6.4807191809458295,6.58811459371215,5.657703631531674,4.423288532422522,6.012387823493003,5.784378371357559,0.5113079959494898,0.7991796567380881,5.466878008091954,4.423288532422522,6.4807191809458295,6.58811459371215,1.0138411728538754,1.1212365856201956,5.955119807061938,5.719073678548984,-0.45732250824269105,34.70627022814536,0,1,0,0.1139019880135576,-0.1564396087142153,-0.0603564031372699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5.903179632240411,0.492,0.697,0.985,66.8,19.5,6.232,9.019,75.3,36.82896533202032,2.0,0.0338983050847457,353,0.1,0.0215,0,1,528118.0,361942.0,78504.0,221330.0,210510.0,50040.0,1573494.0,1742640.0,3316134.0,509.8333333333333,66.26966426858513,1.1074970733920817,0.525503492922783,0.474496507077217,126.0,2.0,38.0,192.0,130.0,0.0,0.0,0.0,208.0,878.0,740.38,1.0,8.0,6.0,22.0,2.0,4.0,148.0,2396.0,0.0,38.0,30.0,29312.0,574.0,24.0,0.0,24.0,110.0,10.0,2.0,6.199372625779414,6.0895662814412255,5.466878008091954,6.4807191809458295,6.58811459371215,5.657703631531674,5.918605638437531,6.080392386917041,0.39504145013840664,0.4443758579907532,5.466878008091954,5.466878008091954,6.199372625779414,6.58811459371215,0.7324946176874603,1.1212365856201956,6.077246216420676,5.85630194918625,-0.22800945213544388,40.90564285392477,0,1,0,0.018031882610891118,0.1139019880135576,0.1339877379014563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,5.24391397766865,0.492,0.697,0.985,66.8,19.5,6.232,9.019,75.3,50.29530812701173,2.0,0.0338983050847457,353,0.11,0.0315,0,1,528118.0,361942.0,78504.0,221330.0,210510.0,50040.0,1573494.0,1742640.0,3316134.0,509.8333333333333,66.26966426858513,1.1074970733920817,0.525503492922783,0.474496507077217,126.0,2.0,38.0,192.0,130.0,0.0,0.0,0.0,208.0,878.0,740.38,1.0,8.0,6.0,22.0,2.0,4.0,148.0,2396.0,0.0,38.0,30.0,29312.0,574.0,24.0,0.0,24.0,110.0,10.0,2.0,5.903179632240411,6.199372625779414,6.0895662814412255,5.466878008091954,6.4807191809458295,6.58811459371215,6.064039513153684,6.121305053701831,0.14973738437613915,0.407442023972805,5.903179632240411,5.466878008091954,6.199372625779414,6.58811459371215,0.2961929935390035,0.6849349614717388,5.990212924330543,5.869695572916011,0.16178674847951058,46.808822486165184,0,0,0,-0.047777898090416,0.018031882610891118,-0.030607540929286386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6.138137337079281,0.492,0.697,0.985,66.8,19.5,6.232,9.019,75.3,11.865260240221742,2.0,0.0338983050847457,353,0.11,0.0272,0,1,528118.0,361942.0,78504.0,221330.0,210510.0,50040.0,1573494.0,1742640.0,3316134.0,509.8333333333333,66.26966426858513,1.1074970733920817,0.525503492922783,0.474496507077217,126.0,2.0,38.0,192.0,130.0,0.0,0.0,0.0,208.0,878.0,740.38,1.0,8.0,6.0,22.0,2.0,4.0,148.0,2396.0,0.0,38.0,30.0,29312.0,574.0,24.0,0.0,24.0,110.0,10.0,2.0,5.24391397766865,5.903179632240411,6.199372625779414,6.0895662814412255,5.466878008091954,6.4807191809458295,5.7821554118961584,5.897271617694581,0.4890914571885974,0.46493076591208965,5.24391397766865,5.24391397766865,6.199372625779414,6.4807191809458295,0.9554586481107643,1.2368052032771795,5.617063450999597,5.690900831416765,0.05726554054814681,52.05273646383383,0,0,0,-0.11167975491905406,-0.047777898090416,-0.15412182906018487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,7.393195400164918,0.492,0.697,0.985,66.8,19.5,6.232,9.019,75.3,69.1164606474315,2.0,0.0338983050847457,353,0.07,0.0016,0,1,528118.0,361942.0,78504.0,221330.0,210510.0,50040.0,1573494.0,1742640.0,3316134.0,509.8333333333333,66.26966426858513,1.1074970733920817,0.525503492922783,0.474496507077217,126.0,2.0,38.0,192.0,130.0,0.0,0.0,0.0,208.0,878.0,740.38,1.0,8.0,6.0,22.0,2.0,4.0,148.0,2396.0,0.0,38.0,30.0,29312.0,574.0,24.0,0.0,24.0,110.0,10.0,2.0,6.138137337079281,5.24391397766865,5.903179632240411,6.199372625779414,6.0895662814412255,5.466878008091954,5.761743648996114,5.840174643716822,0.46358597600242607,0.3946765598675454,5.24391397766865,5.24391397766865,6.138137337079281,6.199372625779414,0.8942233594106312,0.9554586481107643,5.877600394039439,5.818682690177484,0.1151162057984223,58.19087380091311,0,0,0,0.17052593982637887,-0.11167975491905406,0.03980188974017344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.8197798314933114,0.492,0.697,0.985,66.8,19.5,6.232,9.019,75.3,209.40654289096173,2.0,0.0338983050847457,353,0.13,0.0356,0,1,528118.0,361942.0,78504.0,221330.0,210510.0,50040.0,1573494.0,1742640.0,3316134.0,509.8333333333333,66.26966426858513,1.1074970733920817,0.525503492922783,0.474496507077217,126.0,2.0,38.0,192.0,130.0,0.0,0.0,0.0,208.0,878.0,740.38,1.0,8.0,6.0,22.0,2.0,4.0,148.0,2396.0,0.0,38.0,30.0,29312.0,574.0,24.0,0.0,24.0,110.0,10.0,2.0,7.393195400164918,6.138137337079281,5.24391397766865,5.903179632240411,6.199372625779414,6.0895662814412255,6.258415571637616,6.16122754239565,1.079677173303785,0.6975559108535601,5.24391397766865,5.24391397766865,7.393195400164918,7.393195400164918,2.1492814224962675,2.1492814224962675,6.6353978971021785,6.268543464459608,0.07843099472070847,65.58406920107802,0,0,1,0.20446887942765263,0.17052593982637887,0.4098620670836785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7.19481365697696,0.51,0.703,0.981,68.7,18.6,6.42,9.081,75.61,0.6186308394801545,2.0,0.0344827586206896,320,0.39,0.372,0,1,617552.0,418094.0,81500.0,247352.0,236896.0,50040.0,1593116.0,1774448.0,3367564.0,509.8333333333333,67.2974420463629,1.1138222201019887,0.5269233190519913,0.4730766809480087,126.0,2.0,38.0,192.0,130.0,0.0,0.0,2.0,228.0,1120.0,310.4,1.0,0.0,0.0,8.0,0.0,8.0,72.0,2290.0,0.0,70.0,6.0,24800.0,178.0,22.0,0.0,16.0,72.0,8.0,0.0,0.8197798314933114,7.393195400164918,6.138137337079281,5.24391397766865,5.903179632240411,6.199372625779414,4.78370418957917,5.282929800737665,3.4897442489241035,2.294794457802566,0.8197798314933114,0.8197798314933114,7.393195400164918,7.393195400164918,6.5734155686716065,6.5734155686716065,3.727588864297745,4.711753855040666,-0.09718802924196535,66.40384903257134,0,0,1,-0.8891169802606563,0.20446887942765263,-0.8664448534669985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4.720942312231843,0.51,0.703,0.981,68.7,18.6,6.42,9.081,75.61,9.436140397274102,2.0,0.0344827586206896,320,0.14,0.0905,0,1,617552.0,418094.0,81500.0,247352.0,236896.0,50040.0,1593116.0,1774448.0,3367564.0,509.8333333333333,67.2974420463629,1.1138222201019887,0.5269233190519913,0.4730766809480087,126.0,2.0,38.0,192.0,130.0,0.0,0.0,2.0,228.0,1120.0,310.4,1.0,0.0,0.0,8.0,0.0,8.0,72.0,2290.0,0.0,70.0,6.0,24800.0,178.0,22.0,0.0,16.0,72.0,8.0,0.0,7.19481365697696,0.8197798314933114,7.393195400164918,6.138137337079281,5.24391397766865,5.903179632240411,5.135929629545063,5.4488366392705885,3.7392112321215825,2.4075169769516833,0.8197798314933114,0.8197798314933114,7.393195400164918,7.393195400164918,6.5734155686716065,6.5734155686716065,5.461201260637353,5.42119951273675,0.4992256111584945,7.19481365697696,0,0,1,7.776519475809601,-0.8891169802606563,-0.026833017721069906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4.977230170903701,0.51,0.703,0.981,68.7,18.6,6.42,9.081,75.61,4433.501398170529,2.0,0.0344827586206896,320,0.06,0.001,0,1,617552.0,418094.0,81500.0,247352.0,236896.0,50040.0,1593116.0,1774448.0,3367564.0,509.8333333333333,67.2974420463629,1.1138222201019887,0.5269233190519913,0.4730766809480087,126.0,2.0,38.0,192.0,130.0,0.0,0.0,2.0,228.0,1120.0,310.4,1.0,0.0,0.0,8.0,0.0,8.0,72.0,2290.0,0.0,70.0,6.0,24800.0,178.0,22.0,0.0,16.0,72.0,8.0,0.0,4.720942312231843,7.19481365697696,0.8197798314933114,7.393195400164918,6.138137337079281,5.24391397766865,4.245178600234038,5.251797085935827,3.214035998749176,2.4112712437283825,0.8197798314933114,0.8197798314933114,7.19481365697696,7.393195400164918,6.375033825483649,6.5734155686716065,5.091071786434598,5.2211260268782045,0.3129070097255253,11.915755969208803,1,0,0,-0.3438409196805469,7.776519475809601,4.758792947652997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1.1400740784757042,0.51,0.703,0.981,68.7,18.6,6.42,9.081,75.61,131.91383579383577,2.0,0.0344827586206896,320,0.14,0.0647,0,1,617552.0,418094.0,81500.0,247352.0,236896.0,50040.0,1593116.0,1774448.0,3367564.0,509.8333333333333,67.2974420463629,1.1138222201019887,0.5269233190519913,0.4730766809480087,126.0,2.0,38.0,192.0,130.0,0.0,0.0,2.0,228.0,1120.0,310.4,1.0,0.0,0.0,8.0,0.0,8.0,72.0,2290.0,0.0,70.0,6.0,24800.0,178.0,22.0,0.0,16.0,72.0,8.0,0.0,4.977230170903701,4.720942312231843,7.19481365697696,0.8197798314933114,7.393195400164918,6.138137337079281,5.6309953800375006,5.207349784808335,1.3603553098705763,2.413902091060294,4.720942312231843,0.8197798314933114,7.19481365697696,7.393195400164918,2.473871344745117,2.6722530879330746,5.03415097866915,5.151441496599775,1.0066184857017895,16.892986140112505,1,0,0,0.054287437066922455,-0.3438409196805469,-0.3082197249018149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,4.657762636107262,0.51,0.703,0.981,68.7,18.6,6.42,9.081,75.61,8.607919989187728,2.0,0.0344827586206896,320,0.08,0.0017,0,1,617552.0,418094.0,81500.0,247352.0,236896.0,50040.0,1593116.0,1774448.0,3367564.0,509.8333333333333,67.2974420463629,1.1138222201019887,0.5269233190519913,0.4730766809480087,126.0,2.0,38.0,192.0,130.0,0.0,0.0,2.0,228.0,1120.0,310.4,1.0,0.0,0.0,8.0,0.0,8.0,72.0,2290.0,0.0,70.0,6.0,24800.0,178.0,22.0,0.0,16.0,72.0,8.0,0.0,1.1400740784757042,4.977230170903701,4.720942312231843,7.19481365697696,0.8197798314933114,7.393195400164918,3.612748853870416,4.37433924170774,2.145229888678742,2.85122932576413,1.1400740784757042,0.8197798314933114,4.977230170903701,7.393195400164918,3.837156092427996,6.253121321689213,3.087112528572427,4.005336519992897,-0.4236455952291651,18.033060218588208,1,0,0,-0.7709420622858788,0.054287437066922455,-0.7585070939075444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,3.3714252233284854,0.51,0.703,0.981,68.7,18.6,6.42,9.081,75.61,10.198469906409434,2.0,0.0344827586206896,320,0.16,0.0641,0,1,617552.0,418094.0,81500.0,247352.0,236896.0,50040.0,1593116.0,1774448.0,3367564.0,509.8333333333333,67.2974420463629,1.1138222201019887,0.5269233190519913,0.4730766809480087,126.0,2.0,38.0,192.0,130.0,0.0,0.0,2.0,228.0,1120.0,310.4,1.0,0.0,0.0,8.0,0.0,8.0,72.0,2290.0,0.0,70.0,6.0,24800.0,178.0,22.0,0.0,16.0,72.0,8.0,0.0,4.657762636107262,1.1400740784757042,4.977230170903701,4.720942312231843,7.19481365697696,0.8197798314933114,3.5916889618288885,3.9184337810314633,2.1291609917186527,2.464438310085214,1.1400740784757042,0.8197798314933114,4.977230170903701,7.19481365697696,3.837156092427996,6.054739578501255,3.8724375823398445,4.191743981739858,0.761590387837324,22.69082285469547,0,1,0,3.085491218548499,-0.7709420622858788,-0.06418580693012915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2.0727944989580425,0.51,0.703,0.981,68.7,18.6,6.42,9.081,75.61,0.5535582682407578,2.0,0.0344827586206896,320,0.09,0.0121999999999999,0,1,617552.0,418094.0,81500.0,247352.0,236896.0,50040.0,1593116.0,1774448.0,3367564.0,509.8333333333333,67.2974420463629,1.1138222201019887,0.5269233190519913,0.4730766809480087,126.0,2.0,38.0,192.0,130.0,0.0,0.0,2.0,228.0,1120.0,310.4,1.0,0.0,0.0,8.0,0.0,8.0,72.0,2290.0,0.0,70.0,6.0,24800.0,178.0,22.0,0.0,16.0,72.0,8.0,0.0,3.3714252233284854,4.657762636107262,1.1400740784757042,4.977230170903701,4.720942312231843,7.19481365697696,3.056420645970484,4.343708013003993,1.7798747455763164,1.9989844396598626,1.1400740784757042,1.1400740784757042,4.657762636107262,7.19481365697696,3.5176885576315575,6.054739578501255,3.621931402834165,3.957367193622323,0.3267448192025748,26.062248078023956,0,1,0,-0.2761706667503857,3.085491218548499,1.9571983847191146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,4.000180392164351,0.51,0.703,0.981,68.7,18.6,6.42,9.081,75.61,38.00317808464448,2.0,0.0344827586206896,320,0.09,0.015,0,1,617552.0,418094.0,81500.0,247352.0,236896.0,50040.0,1593116.0,1774448.0,3367564.0,509.8333333333333,67.2974420463629,1.1138222201019887,0.5269233190519913,0.4730766809480087,126.0,2.0,38.0,192.0,130.0,0.0,0.0,2.0,228.0,1120.0,310.4,1.0,0.0,0.0,8.0,0.0,8.0,72.0,2290.0,0.0,70.0,6.0,24800.0,178.0,22.0,0.0,16.0,72.0,8.0,0.0,2.0727944989580425,3.3714252233284854,4.657762636107262,1.1400740784757042,4.977230170903701,4.720942312231843,3.36732745279793,3.4900381533341736,1.2924889404987796,1.5896808088003809,2.0727944989580425,1.1400740784757042,4.657762636107262,4.977230170903701,2.5849681371492195,2.904435671945658,2.8473629508961036,3.4189178522896717,1.287287367033509,28.135042576982,0,1,0,-0.38518746178458974,-0.2761706667503857,-0.5549806503900365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4.592297689765417,0.51,0.703,0.981,68.7,18.6,6.42,9.081,75.61,50.58986895382857,2.0,0.0344827586206896,320,0.15,0.0644,0,1,617552.0,418094.0,81500.0,247352.0,236896.0,50040.0,1593116.0,1774448.0,3367564.0,509.8333333333333,67.2974420463629,1.1138222201019887,0.5269233190519913,0.4730766809480087,126.0,2.0,38.0,192.0,130.0,0.0,0.0,2.0,228.0,1120.0,310.4,1.0,0.0,0.0,8.0,0.0,8.0,72.0,2290.0,0.0,70.0,6.0,24800.0,178.0,22.0,0.0,16.0,72.0,8.0,0.0,4.000180392164351,2.0727944989580425,3.3714252233284854,4.657762636107262,1.1400740784757042,4.977230170903701,3.148133371483626,3.3699111666562573,0.982903115092169,1.5029279734716736,2.0727944989580425,1.1400740784757042,4.000180392164351,4.977230170903701,1.9273858932063086,2.904435671945658,3.4237716715302273,3.5849928636824373,0.12271070053624333,32.13522296914635,0,0,0,0.929849000552236,-0.38518746178458974,0.18649536240199288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,5.234168102973243,0.51,0.703,0.981,68.7,18.6,6.42,9.081,75.61,12.17300585155528,2.0,0.0344827586206896,320,0.15,0.0693,0,1,617552.0,418094.0,81500.0,247352.0,236896.0,50040.0,1593116.0,1774448.0,3367564.0,509.8333333333333,67.2974420463629,1.1138222201019887,0.5269233190519913,0.4730766809480087,126.0,2.0,38.0,192.0,130.0,0.0,0.0,2.0,228.0,1120.0,310.4,1.0,0.0,0.0,8.0,0.0,8.0,72.0,2290.0,0.0,70.0,6.0,24800.0,178.0,22.0,0.0,16.0,72.0,8.0,0.0,4.592297689765417,4.000180392164351,2.0727944989580425,3.3714252233284854,4.657762636107262,1.1400740784757042,3.555090860295937,3.3057557531332105,1.3174037348725938,1.4268862179708925,2.0727944989580425,1.1400740784757042,4.592297689765417,4.657762636107262,2.519503190807374,2.5849681371492195,4.008034680647822,3.8727942425632884,0.2217777951726312,36.727520658911764,0,0,0,0.1480226488687658,0.929849000552236,1.2155103615307183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0.5306282510621704,0.51,0.703,0.981,68.7,18.6,6.42,9.081,75.61,69.59137211075956,2.0,0.0344827586206896,320,0.06,0.0004,0,1,617552.0,418094.0,81500.0,247352.0,236896.0,50040.0,1593116.0,1774448.0,3367564.0,509.8333333333333,67.2974420463629,1.1138222201019887,0.5269233190519913,0.4730766809480087,126.0,2.0,38.0,192.0,130.0,0.0,0.0,2.0,228.0,1120.0,310.4,1.0,0.0,0.0,8.0,0.0,8.0,72.0,2290.0,0.0,70.0,6.0,24800.0,178.0,22.0,0.0,16.0,72.0,8.0,0.0,5.234168102973243,4.592297689765417,4.000180392164351,2.0727944989580425,3.3714252233284854,4.657762636107262,4.608882061634337,3.9881047572161332,0.6171609989699218,1.132697443274845,4.000180392164351,2.0727944989580425,5.234168102973243,5.234168102973243,1.2339877108088917,1.2339877108088917,4.621101391810532,4.261758202680419,-0.24933510716272655,41.96168876188501,0,0,0,0.1397710811819375,0.1480226488687658,0.30848301572250497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4.295678673938653,0.51,0.703,0.981,68.7,18.6,6.42,9.081,75.61,210.8416574231923,2.0,0.0344827586206896,320,0.15,0.065,0,1,617552.0,418094.0,81500.0,247352.0,236896.0,50040.0,1593116.0,1774448.0,3367564.0,509.8333333333333,67.2974420463629,1.1138222201019887,0.5269233190519913,0.4730766809480087,126.0,2.0,38.0,192.0,130.0,0.0,0.0,2.0,228.0,1120.0,310.4,1.0,0.0,0.0,8.0,0.0,8.0,72.0,2290.0,0.0,70.0,6.0,24800.0,178.0,22.0,0.0,16.0,72.0,8.0,0.0,0.5306282510621704,5.234168102973243,4.592297689765417,4.000180392164351,2.0727944989580425,3.3714252233284854,3.452364681266943,3.300249026375285,2.5505699818917305,1.7367697928711752,0.5306282510621704,0.5306282510621704,5.234168102973243,5.234168102973243,4.7035398519110725,4.7035398519110725,2.575864821436351,3.1957210736466335,-0.6207773044182039,42.492317012947176,0,0,1,-0.898622237455318,0.1397710811819375,-0.884452557976642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1.6266882658406279,0.528,0.709,0.979,70.6,17.7,6.524,9.139,75.92,0.6388338602037231,1.0,0.0099009900990099,267,0.06,0.0031,0,1,669676.0,492214.0,86108.0,315850.0,257048.0,50040.0,1613166.0,1806122.0,3419288.0,509.8333333333333,68.33109512390088,1.1196132326121429,0.5282158156902841,0.4717841843097159,126.0,2.0,38.0,192.0,130.0,0.0,0.0,0.0,344.0,2726.0,230.24,1.0,2.0,0.0,2.0,0.0,0.0,26.0,1922.0,0.0,40.0,18.0,15424.0,104.0,8.0,0.0,4.0,82.0,0.0,2.0,4.295678673938653,0.5306282510621704,5.234168102973243,4.592297689765417,4.000180392164351,2.0727944989580425,3.3534916759913553,3.4542912681436455,2.489298905104528,1.7846728902457278,0.5306282510621704,0.5306282510621704,5.234168102973243,5.234168102973243,4.7035398519110725,4.7035398519110725,3.435771747687502,3.5099946737300676,-0.15211565489165801,46.78799568688583,0,0,1,7.095457913030257,-0.898622237455318,-0.1793005900023512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,4.576801575187635,0.528,0.709,0.979,70.6,17.7,6.524,9.139,75.92,9.825145212424571,1.0,0.0099009900990099,267,0.06,0.0204,0,1,669676.0,492214.0,86108.0,315850.0,257048.0,50040.0,1613166.0,1806122.0,3419288.0,509.8333333333333,68.33109512390088,1.1196132326121429,0.5282158156902841,0.4717841843097159,126.0,2.0,38.0,192.0,130.0,0.0,0.0,0.0,344.0,2726.0,230.24,1.0,2.0,0.0,2.0,0.0,0.0,26.0,1922.0,0.0,40.0,18.0,15424.0,104.0,8.0,0.0,4.0,82.0,0.0,2.0,1.6266882658406279,4.295678673938653,0.5306282510621704,5.234168102973243,4.592297689765417,4.000180392164351,2.1509983969471502,3.379940229290744,1.9365115560941752,1.8613821517773244,0.5306282510621704,0.5306282510621704,4.295678673938653,5.234168102973243,3.7650504228764827,4.7035398519110725,2.5312300067640647,2.9719071286187995,0.10079959215229017,1.6266882658406279,0,0,1,-0.6213198450550915,7.095457913030257,2.065589256856283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,4.0487542729878045,0.528,0.709,0.979,70.6,17.7,6.524,9.139,75.92,4466.926110242192,1.0,0.0099009900990099,267,0.1,0.0101,0,1,669676.0,492214.0,86108.0,315850.0,257048.0,50040.0,1613166.0,1806122.0,3419288.0,509.8333333333333,68.33109512390088,1.1196132326121429,0.5282158156902841,0.4717841843097159,126.0,2.0,38.0,192.0,130.0,0.0,0.0,0.0,344.0,2726.0,230.24,1.0,2.0,0.0,2.0,0.0,0.0,26.0,1922.0,0.0,40.0,18.0,15424.0,104.0,8.0,0.0,4.0,82.0,0.0,2.0,4.576801575187635,1.6266882658406279,4.295678673938653,0.5306282510621704,5.234168102973243,4.592297689765417,3.4997228383223056,3.4760437597946243,1.6281742547053633,1.9139530540211631,1.6266882658406279,0.5306282510621704,4.576801575187635,5.234168102973243,2.950113309347007,3.607479837132615,3.55401579097585,3.4304483990670382,1.2289418323435939,6.203489841028263,1,0,0,1.8135701666369797,-0.6213198450550915,0.06544318665046331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,4.544506813420856,0.528,0.709,0.979,70.6,17.7,6.524,9.139,75.92,132.5466563066563,1.0,0.0099009900990099,267,0.05,0.0002,0,1,669676.0,492214.0,86108.0,315850.0,257048.0,50040.0,1613166.0,1806122.0,3419288.0,509.8333333333333,68.33109512390088,1.1196132326121429,0.5282158156902841,0.4717841843097159,126.0,2.0,38.0,192.0,130.0,0.0,0.0,0.0,344.0,2726.0,230.24,1.0,2.0,0.0,2.0,0.0,0.0,26.0,1922.0,0.0,40.0,18.0,15424.0,104.0,8.0,0.0,4.0,82.0,0.0,2.0,4.0487542729878045,4.576801575187635,1.6266882658406279,4.295678673938653,0.5306282510621704,5.234168102973243,3.417414704672023,3.3854531903316887,1.5731288479928922,1.8627300423345157,1.6266882658406279,0.5306282510621704,4.576801575187635,5.234168102973243,2.950113309347007,3.607479837132615,3.801385031981827,3.607107220187257,-0.023679078527681252,10.252244114016067,1,0,0,-0.11537474227909522,1.8135701666369797,1.4889552337770873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
